452,805,332,-106,117,-139,-903,113,-166
443,848,390,-156,158,-128,-903,108,-169
424,758,470,-57,0,-166,-905,103,-169
440,817,388,22,-17,-155,-904,98,-170
451,815,387,-151,73,-135,-905,94,-170
448,809,421,-166,116,-126,-903,89,-171
418,819,427,-126,163,-158,-903,85,-173
392,811,419,-231,161,-145,-902,83,-178
365,801,413,-172,146,-192,-901,76,-182
377,820,410,-149,99,-178,-901,74,-184
379,817,417,-187,-28,-162,-901,67,-183
378,812,437,-129,-125,-160,-903,61,-177
378,810,446,-92,-179,-123,-906,56,-173
386,812,459,-163,-121,-115,-905,53,-166
398,816,472,-200,-26,-157,-905,47,-164
395,826,501,-319,91,-178,-906,40,-163
380,807,505,-329,158,-216,-904,35,-164
359,824,496,-257,253,-215,-903,30,-169
341,856,501,-377,393,-115,-899,28,-179
344,896,527,-562,381,-7,-892,30,-188
344,897,520,-682,385,82,-889,35,-196
333,953,533,-725,248,182,-880,41,-204
401,908,506,-568,309,524,-870,55,-209
557,871,461,132,484,906,-861,73,-211
627,825,525,368,687,1279,-846,103,-223
678,718,576,137,762,1484,-822,137,-235
708,620,539,99,928,1611,-787,182,-248
717,499,498,290,1153,1741,-750,225,-264
718,431,488,395,1300,1616,-713,264,-282
668,555,430,235,1434,1379,-672,294,-300
559,641,409,-262,1574,1284,-628,322,-313
430,546,428,-715,1580,872,-580,350,-321
300,600,615,-991,1369,456,-550,368,-315
167,602,676,-1325,963,164,-527,382,-297
20,396,700,-1061,726,-229,-516,392,-272
-86,319,828,-59,394,-796,-516,383,-254
-123,428,839,928,134,-1083,-537,355,-245
-113,558,824,1154,4,-1196,-553,322,-247
-179,549,736,1105,99,-1178,-558,292,-249
-183,596,787,1717,12,-1103,-573,255,-259
-82,976,747,2038,-81,-794,-588,215,-270
-60,1266,886,703,-300,-37,-601,192,-274
-82,972,784,-399,-329,581,-603,199,-273
-82,814,677,-413,-276,1064,-603,220,-274
-79,725,618,-92,-406,1200,-601,243,-274
91,756,603,451,-388,1344,-600,266,-285
267,747,555,552,-221,1452,-587,298,-297
312,808,667,548,-401,1432,-582,320,-312
236,764,677,689,-600,1712,-581,338,-330
449,681,610,1057,-454,1871,-571,358,-348
620,463,481,1693,-430,1552,-564,369,-374
698,468,383,1784,-301,1276,-553,369,-406
884,505,386,699,-24,940,-549,369,-430
813,411,448,-238,45,645,-546,372,-441
704,442,518,-161,-4,562,-544,381,-446
661,518,579,-101,-174,523,-543,391,-450
658,565,641,79,-435,411,-544,400,-443
657,630,645,-206,-703,496,-550,408,-438
660,464,570,-259,-848,411,-555,414,-429
675,452,417,389,-912,226,-565,418,-420
757,558,272,679,-701,112,-578,408,-419
810,640,175,432,-470,65,-589,405,-415
824,594,133,56,-158,77,-592,402,-417
767,549,205,64,128,29,-591,398,-424
832,533,346,54,41,-43,-594,394,-428
889,448,283,122,63,-109,-595,389,-431
922,469,267,313,260,-160,-596,388,-438
895,551,354,283,285,-124,-592,382,-448
856,587,297,87,411,2,-584,376,-457
811,609,323,106,497,97,-573,377,-464
767,547,264,79,398,127,-559,379,-469
728,576,283,206,379,105,-546,382,-475
721,595,196,328,370,98,-534,381,-482
704,547,135,33,634,12,-526,382,-488
688,539,243,699,575,-140,-515,375,-499
750,819,396,611,503,48,-507,363,-511
752,633,376,236,327,113,-499,363,-515
778,519,274,289,488,54,-488,362,-516
759,551,310,309,711,-51,-477,360,-523
668,615,485,-43,493,-71,-468,362,-527
578,410,447,-319,377,-382,-463,369,-519
664,591,315,117,488,-710,-465,368,-514
608,713,560,257,411,-776,-468,359,-513
624,689,543,506,262,-907,-472,346,-512
616,664,466,514,274,-1050,-480,331,-511
523,686,581,791,185,-1362,-489,306,-507
486,904,535,882,-38,-1388,-509,272,-504
412,1028,377,739,65,-1127,-514,245,-495
355,979,313,408,320,-921,-513,225,-489
334,1049,276,528,498,-895,-508,207,-489
289,1180,189,442,700,-786,-499,191,-491
197,1140,355,46,701,-693,-479,180,-497
181,1002,413,339,355,-781,-467,167,-504
164,1023,390,690,83,-824,-459,145,-506
