452,805,332
443,848,390
424,758,470
440,817,388
451,815,387
448,809,421
418,819,427
392,811,419
365,801,413
377,820,410
379,817,417
378,812,437
378,810,446
386,812,459
398,816,472
395,826,501
380,807,505
359,824,496
341,856,501
344,896,527
344,897,520
333,953,533
401,908,506
557,871,461
627,825,525
678,718,576
708,620,539
717,499,498
718,431,488
668,555,430
559,641,409
430,546,428
300,600,615
167,602,676
20,396,700
-86,319,828
-123,428,839
-113,558,824
-179,549,736
-183,596,787
-82,976,747
-60,1266,886
-82,972,784
-82,814,677
-79,725,618
91,756,603
267,747,555
312,808,667
236,764,677
449,681,610
620,463,481
698,468,383
884,505,386
813,411,448
704,442,518
661,518,579
658,565,641
657,630,645
660,464,570
675,452,417
757,558,272
810,640,175
824,594,133
767,549,205
832,533,346
889,448,283
922,469,267
895,551,354
856,587,297
811,609,323
767,547,264
728,576,283
721,595,196
704,547,135
688,539,243
750,819,396
752,633,376
778,519,274
759,551,310
668,615,485
578,410,447
664,591,315
608,713,560
624,689,543
616,664,466
523,686,581
486,904,535
412,1028,377
355,979,313
334,1049,276
289,1180,189
197,1140,355
181,1002,413
164,1023,390
145,1102,347
134,1049,353
124,1007,349
110,869,152
96,809,22
86,984,-19
135,935,-10
-3,1102,219
-23,847,99
-70,891,117
-17,859,-29
65,900,-105
61,910,16
35,816,95
-24,845,64
189,688,24
41,845,-76
52,954,-61
65,925,-24
54,958,-9
24,916,14
21,839,68
16,844,161
59,903,115
87,1125,-33
160,1094,6
266,1192,-132
367,1465,-289
420,1576,-382
466,1053,-348
343,821,-59
74,663,213
-189,719,350
-489,501,506
-676,506,535
-939,686,698
-950,787,582
-766,752,455
-507,885,697
-336,650,673
-322,649,689
-309,561,739
-365,524,710
-421,550,769
-625,548,1009
-685,425,756
-743,836,782
-781,938,805
-693,780,742
-626,688,777
-540,524,759
-480,445,693
-435,405,693
-333,345,617
-313,403,594
-372,452,651
-365,487,567
-415,577,538
-483,667,565
-563,626,601
-576,680,659
-496,668,718
-456,717,691
-394,681,629
-307,664,648
-256,657,666
-212,648,679
-149,587,663
-92,591,651
-62,632,610
-25,605,586
30,624,537
65,757,511
17,939,659
32,943,758
111,879,758
115,800,746
82,881,761
86,896,739
60,778,638
70,660,579
114,590,571
146,586,598
176,627,581
189,684,677
205,663,793
204,588,721
185,688,773
191,686,887
160,654,939
166,639,916
200,698,889
138,709,949
42,643,935
0,600,959
54,539,948
174,442,860
257,442,770
269,520,740
286,453,732
243,435,704
184,507,706
208,485,732
219,392,800
250,272,797
251,242,853
249,225,893
251,226,957
398,230,1027
531,144,988
427,292,1059
260,471,1073
92,542,1042
83,502,1060
172,482,1169
250,354,1178
271,261,1068
194,467,1004
214,500,959
219,478,899
235,421,809
133,583,736
50,413,598
54,301,609
179,227,736
257,223,919
286,276,1005
269,248,913
239,177,868
311,170,940
422,141,911
412,157,894
490,176,852
447,169,746
352,163,746
339,-7,737
392,-116,700
422,68,814
412,30,856
349,36,892
330,165,888
420,74,891
450,10,820
457,109,913
467,102,932
404,51,876
500,63,1001
479,86,905
498,59,824
452,37,978
412,-100,920
404,-25,828
279,-49,817
157,104,846
94,325,835
38,463,722
37,531,891
32,135,835
277,-323,528
412,-455,390
512,-346,251
331,-481,584
199,-322,704
-126,243,970
-194,1006,838
-448,1340,1341
-188,965,1468
68,415,882
65,966,886
151,1028,1056
172,966,835
53,919,676
