2.55234,9.24089,3.12614,0.109104,0.0124986,0.00707987,-15.6949,-40.3363,-57.8179
2.58398,9.12544,2.97305,0.00599859,-0.0221181,0.0305193,-15.2587,-41.5554,-58.0675
2.54379,8.97364,2.93448,-0.0228,-0.0410518,0.029532,-15.3639,-40.1348,-58.051
2.50868,8.78524,3.05005,-0.0342895,-0.025008,0.0123523,-15.6962,-40.1171,-57.9313
2.7421,8.97453,3.20686,-0.0314314,0.0273567,-0.000960709,-15.8964,-40.1204,-56.7717
2.58185,8.82193,2.97405,-0.0191023,-0.00264499,0.0249709,-15.9149,-40.6529,-57.5874
2.58051,9.01095,2.89641,-0.0147493,0.0210078,0.000723406,-15.6928,-40.8834,-57.5924
2.58773,9.08851,3.0887,0.0277977,0.0141714,-0.00144839,-15.7119,-40.5425,-58.6301
2.54994,8.89944,3.12726,-0.0109035,-0.0356103,-0.0227796,-15.4776,-41.109,-57.9445
2.44192,8.90166,3.27958,-0.00884537,0.0208086,-0.0401502,-15.0408,-40.6916,-58.5236
2.39744,9.08963,3.04736,-0.0341383,0.0107489,-0.0550104,-14.9204,-40.2678,-58.1733
2.58826,9.16438,3.08845,-0.0208692,-0.0275828,-0.0284998,-16.1571,-40.2991,-58.6223
2.63674,9.35614,3.35794,-0.128909,0.0142287,-0.0202052,-16.577,-39.5281,-57.4519
2.63541,9.3558,3.31943,-0.225598,0.0282705,-0.0552742,-15.7126,-39.669,-58.8521
2.47649,9.3929,3.086,-0.341716,0.0969546,-0.0378615,-15.9234,-39.9922,-58.1588
2.35965,9.08992,3.04679,-0.393118,0.0661257,-0.0612536,-15.5938,-40.1171,-58.3954
2.2921,8.7138,3.35494,-0.485065,0.0559116,-0.069469,-15.0455,-39.7061,-58.9759
2.33231,8.48688,3.47177,-0.403724,0.0336635,-0.0490705,-15.2691,-39.802,-58.9743
2.3749,8.79077,3.54836,-0.191723,0.0383474,-0.0152334,-15.2652,-38.9318,-58.965
2.33577,9.16945,3.43104,-0.067392,0.0187813,0.0141692,-15.4744,-39.9108,-58.0473
