2.12462,9.24108,2.77335,0.0379438,0.0248159,-0.016013,15.0033,-67.0045,-1.05552
2.33825,9.27392,2.39156,0.040065,0.0113475,0.00948343,14.5708,-66.9884,-0.356026
2.22729,9.23752,2.467,0.0175657,-0.0170997,-0.00676951,14.674,-67.3164,-0.707928
2.19004,9.12433,2.50531,-0.0479123,0.0071808,0.00569311,14.7736,-67.4235,-1.28887
2.39182,9.23971,2.85433,-0.0462873,-0.000136633,0.0121629,15.1053,-66.5678,-1.63063
2.11848,8.93656,2.65882,-0.037278,0.0207183,0.00459781,15.0101,-67.0094,-0.708469
2.20261,9.20323,2.85162,-0.0317249,0.0392098,0.00443168,14.7756,-66.9884,-1.2842
2.23639,9.20193,2.73667,-0.0281844,0.029973,0.000837351,15.4536,-67.1424,-0.83071
2.20074,9.12702,2.81336,-0.0595413,0.0293403,0.0279821,14.8961,-67.5468,-0.712956
2.19753,9.23983,2.69747,-0.103292,0.0653578,0.0277378,15.4513,-67.1407,-0.946395
2.04717,9.16545,2.73395,-0.0612153,0.0629988,0.00648567,14.4481,-67.4106,-0.822086
2.16722,9.35561,2.88906,-0.0959319,0.0414215,-0.0255814,14.5469,-67.1898,-1.51521
2.24815,9.54573,3.00509,-0.17428,0.0329191,-0.0110028,15.6616,-66.9264,-1.64087
2.28941,9.65993,3.0823,-0.29399,0.0324822,-0.0109092,14.9918,-66.9964,-1.63395
2.24547,9.54506,2.92808,-0.504683,0.0241497,-0.0264639,14.9992,-66.8925,-1.28573
2.17203,9.47044,3.00421,-0.679646,0.00167456,-0.0319813,14.7712,-66.4397,-1.62542
2.20582,8.90106,3.00663,-0.803839,-0.00849359,-0.0481367,14.7411,-67.5096,-2.90962
2.13346,8.59947,3.16052,-0.807828,0.0300312,-0.0436028,15.264,-67.6264,-4.6528
2.06752,8.07226,3.54618,-0.696413,-0.0132278,-0.0159694,15.0838,-66.7708,-2.67413
2.05923,8.03231,3.31527,-0.433398,0.0182511,-0.0131893,14.3883,-66.9318,-3.94091
2.10102,8.41174,3.3531,-0.112639,-0.0236526,0.0205643,14.8383,-66.6329,-3.82712
2.21545,8.75198,3.31518,0.0922123,-0.02052,0.00328657,15.047,-67.2904,-4.41524
1.94985,8.98099,3.23345,0.254574,-0.00385132,0.0184791,14.8356,-67.7223,-3.7231
2.06161,9.32056,3.11852,0.347341,-0.0539611,-0.00783044,15.186,-67.3162,-3.02836
2.02115,9.32018,3.04094,0.277337,0.0365965,0.0150686,14.8543,-66.6442,-3.01732
1.87667,9.32303,3.2312,0.192987,0.0413552,0.0291613,15.4055,-67.1084,-3.2601
1.90778,9.1317,3.07837,0.136479,0.00729606,0.0131186,14.8497,-66.641,-3.24869
1.91099,9.20825,3.15513,0.0985233,-0.0191728,0.0176176,15.0825,-66.5516,-2.78748
2.05841,9.05465,3.08088,0.074342,-0.0402337,-0.00259681,14.9534,-66.8601,-3.59943
2.17552,9.01684,3.19823,0.0693921,-0.0255828,-0.0138869,15.1796,-67.2026,-3.37425
1.98818,8.86722,3.2729,0.124814,-0.0242808,-0.00225823,15.1894,-66.5548,-3.0202
2.05948,9.01705,3.11951,0.105548,-0.0468106,-0.0182779,14.632,-66.9593,-2.90244
2.28942,9.28121,3.16055,0.0633433,-0.0403878,-0.0311557,14.9832,-66.8812,-2.09552
2.29049,9.2436,3.19918,0.0504514,-0.0626652,-0.072152,15.6348,-66.2527,-3.13777
2.09271,9.31859,2.92656,-0.0194408,-0.0440927,-0.0816568,15.5239,-67.1197,-2.91439
2.32025,9.43066,2.92959,-0.149229,-0.0437577,-0.0774919,15.1976,-66.7788,-2.55979
2.428,9.3905,2.77739,-0.208813,-0.0689423,-0.0732339,15.3077,-67.1116,-2.56464
2.32774,9.35679,3.16087,-0.363043,-0.0489124,-0.0670812,14.959,-66.6458,-3.36572
2.25644,9.39632,3.27513,-0.445492,-0.0286099,-0.0365855,15.6353,-66.1439,-3.1366
2.14334,9.24578,3.31243,-0.450763,0.0204983,0.0184092,16.0585,-66.699,-4.18899
2.14709,8.83012,3.50633,-0.42288,-0.0282232,-0.00703183,15.6196,-66.5693,-3.83538
2.21787,8.52536,3.43144,-0.303047,-0.0511301,-0.0346165,15.6087,-66.4524,-4.41264
2.22,8.63951,3.46958,-0.10465,-0.047132,0.0132259,15.9406,-66.5789,-4.53353
2.14122,8.56354,3.39168,-0.0113057,-0.0488885,0.0411275,15.2977,-66.7772,-3.13956
2.21813,8.56329,3.43132,0.0760143,-0.0176455,0.0566461,15.6133,-66.4557,-4.18127
2.17392,8.59985,3.2381,0.188692,-0.0336844,0.00997084,15.3906,-66.334,-4.17741
2.05949,8.44897,3.23689,0.271989,-0.034904,0.00349899,15.3795,-66.7626,-4.64481
2.01314,8.75009,2.92728,0.351982,-0.038671,-0.00226265,15.1739,-66.4347,-3.82883
1.9429,9.13074,3.00192,0.427011,0.0200634,-0.0127562,14.9642,-65.9948,-3.24304
2.02141,9.35812,3.04082,0.431367,-0.0156197,-0.0355768,14.7405,-66.6362,-3.13166
2.05894,9.31989,3.04151,0.338133,-0.0160642,0.00747783,15.6295,-65.9215,-3.48132
2.05653,9.1678,3.0035,0.304415,-0.0515941,0.0142465,16.5338,-65.8725,-2.91251
2.13051,9.12894,2.96625,0.267546,-0.0241518,-0.0279646,14.6472,-66.6427,-2.20483
2.05653,9.1678,3.0035,0.254874,0.0111924,-0.0420299,15.0848,-66.5532,-2.67179
1.94397,9.09313,3.04055,0.297782,-0.0221635,-0.00578003,16.1062,-66.2963,-1.87062
2.14548,9.17057,3.38969,0.332646,0.0171058,-0.0291249,15.4251,-67.3405,-2.22126
2.17712,9.43384,3.15836,0.318723,-0.0146025,-0.0177964,15.4161,-66.7885,-2.79385
2.17418,9.39523,3.08147,0.345428,-0.0618995,0.00860025,14.7578,-66.8667,-2.20851
2.24226,9.65787,2.81219,0.275882,-0.0708495,0.00155386,15.881,-67.264,-1.76275
2.19966,9.7327,2.65735,0.214466,-0.0587014,0.0262118,15.2162,-67.2285,-1.52329
2.1313,9.81084,2.8485,0.127242,-0.0529035,0.0194106,15.3227,-67.3405,-1.75718
2.08816,9.80979,2.69391,-0.0521897,-0.0494155,0.0480969,15.0981,-67.6539,-1.75798
2.12701,9.96126,2.69398,-0.135392,-0.00376159,0.0585112,15.438,-67.0223,-1.63934
1.87238,9.85216,2.99843,-0.291538,-0.0165037,0.0602385,15.9917,-66.9425,-1.87628
