-907,29,-124
-906,30,-123
-907,29,-124
-908,27,-123
-905,27,-124
-906,28,-124
-906,26,-127
-905,27,-129
-904,28,-133
-903,27,-133
-903,28,-136
-901,29,-139
-900,32,-145
-898,34,-149
-895,36,-153
-896,35,-158
-893,43,-162
-889,51,-170
-876,69,-182
-857,98,-186
-840,123,-174
-819,145,-169
-797,158,-171
-777,161,-179
-761,149,-193
-744,134,-215
-730,111,-231
-720,90,-245
-714,66,-253
-707,53,-257
-702,43,-261
-697,34,-261
-698,22,-264
-702,12,-262
-704,12,-261
-706,9,-259
-709,6,-252
-713,7,-249
-712,10,-244
-712,13,-245
-712,12,-247
-711,13,-247
-715,11,-249
-720,17,-249
-724,11,-248
-725,11,-247
-728,5,-250
-733,0,-248
-738,-6,-250
-742,-10,-249
-743,-14,-247
-743,-17,-247
-743,-17,-245
-744,-15,-247
-747,-11,-245
-746,-4,-244
-746,5,-240
-747,16,-233
-741,32,-228
-739,51,-219
-741,71,-211
-734,91,-201
-733,108,-190
-729,126,-181
-728,141,-179
-728,149,-180
-735,157,-180
-739,157,-181
-748,159,-186
-759,155,-190
-767,152,-194
-778,143,-199
-791,130,-204
-804,109,-209
-812,92,-210
-819,81,-214
-826,66,-215
-832,48,-216
-842,29,-216
-849,10,-218
-852,-13,-214
-859,-34,-209
-864,-57,-200
-868,-69,-190
-869,-75,-182
-869,-73,-174
-867,-65,-161
-864,-57,-152
-855,-47,-142
-855,-40,-127
-853,-36,-116
-850,-25,-111
-846,-11,-104
-840,5,-94
-834,25,-87
-827,47,-81
-821,67,-79
-811,85,-86
-803,101,-101
-799,115,-115
-793,123,-122
-792,131,-120
-790,144,-115
-787,152,-104
-784,163,-99
-777,177,-99
-767,195,-105
-757,215,-108
-742,238,-112
-725,259,-120
-707,283,-122
-687,309,-121
-665,331,-116
-649,350,-111
-646,357,-88
-647,357,-49
-658,340,4
-680,301,47
-718,248,59
-740,199,27
-749,157,-26
-758,120,-81
-761,87,-123
-765,55,-169
-764,24,-192
-760,1,-205
-752,-18,-228
-739,-34,-249
-722,-51,-273
-713,-69,-283
-711,-93,-282
-708,-125,-269
-704,-160,-258
-699,-197,-249
-685,-234,-254
-662,-263,-274
-639,-281,-303
-615,-292,-333
-586,-301,-367
-562,-313,-386
-547,-326,-397
-533,-326,-409
-527,-325,-413
-518,-334,-409
-513,-341,-407
-511,-344,-406
-508,-344,-406
-509,-342,-405
-505,-344,-404
-498,-346,-407
-491,-347,-411
-487,-352,-410
-480,-354,-413
-471,-349,-423
-459,-352,-425
-455,-357,-422
-461,-363,-412
-469,-363,-402
-486,-365,-384
-506,-364,-361
-533,-363,-333
-558,-368,-298
-581,-375,-260
-600,-382,-217
-615,-384,-185
-629,-388,-153
-638,-395,-118
-643,-402,-87
-648,-414,-57
-647,-424,-38
-641,-432,-30
-633,-444,-34
-621,-460,-34
-610,-483,-26
-593,-506,-12
-572,-528,7
-549,-554,38
-522,-579,71
-496,-603,106
-464,-624,135
-434,-639,162
-407,-649,189
-380,-658,209
-354,-662,226
-330,-667,238
-307,-669,255
-282,-675,267
-255,-673,283
-226,-674,301
-199,-672,319
-170,-673,334
-136,-673,343
-100,-673,351
-62,-670,355
-27,-666,363
8,-662,370
41,-660,371
73,-654,374
99,-650,366
124,-651,353
151,-650,339
172,-652,320
195,-652,298
216,-651,268
236,-651,245
259,-648,226
272,-644,203
287,-641,180
298,-640,151
312,-634,123
325,-628,102
337,-622,85
343,-616,68
352,-613,43
356,-607,24
358,-605,8
361,-601,-6
365,-598,-20
366,-590,-37
367,-588,-54
367,-586,-70
365,-586,-78
362,-587,-89
361,-586,-91
354,-587,-88
355,-590,-85
357,-590,-77
360,-590,-69
358,-591,-59
356,-593,-53
347,-594,-45
341,-600,-27
337,-603,-9
335,-604,5
330,-607,8
328,-607,21
323,-610,33
319,-612,40
314,-619,47
307,-621,53
307,-626,59
304,-631,66
307,-636,71
304,-642,74
308,-647,77
314,-647,77
320,-649,80
322,-656,81
321,-661,81
321,-669,78
322,-674,76
326,-679,71
328,-683,70
336,-686,71
342,-685,72
348,-689,77
355,-693,83
358,-695,89
365,-703,91
372,-708,96
378,-713,101
383,-721,100
390,-730,105
395,-737,108
400,-746,115
403,-755,120
411,-764,135
421,-775,154
426,-783,177
431,-794,194
434,-809,207
434,-826,221
429,-840,228
432,-865,227
427,-887,227
424,-899,228
416,-920,230
413,-936,233
407,-949,237
399,-968,234
394,-983,237
388,-996,239
383,-1012,240
378,-1025,242
376,-1031,248
374,-1038,248
379,-1046,246
391,-1043,242
402,-1043,229
411,-1043,223
430,-1039,224
446,-1037,218
459,-1038,219
471,-1033,223
485,-1039,223
492,-1043,225
498,-1045,228
499,-1053,228
497,-1062,229
488,-1070,228
483,-1081,217
478,-1093,207
475,-1098,203
476,-1109,189
482,-1115,181
490,-1114,185
497,-1118,181
503,-1117,179
505,-1113,184
509,-1114,183
508,-1111,183
510,-1107,187
508,-1109,183
506,-1111,183
501,-1109,186
498,-1115,178
496,-1117,177
495,-1115,174
496,-1118,164
504,-1115,158
515,-1110,159
526,-1105,153
540,-1098,150
555,-1084,151
567,-1076,144
576,-1066,144
584,-1054,142
593,-1049,138
595,-1042,136
596,-1034,137
599,-1032,136
597,-1028,135
595,-1024,139
593,-1026,131
596,-1020,123
601,-1010,118
615,-1000,100
628,-986,81
641,-959,59
651,-944,29
661,-923,-1
667,-898,-27
671,-875,-58
670,-852,-84
671,-828,-102
668,-813,-120
667,-801,-130
661,-789,-137
650,-785,-150
641,-781,-154
631,-777,-154
622,-781,-156
612,-783,-147
605,-784,-133
594,-790,-120
579,-798,-104
564,-804,-87
544,-813,-70
526,-823,-47
505,-826,-23
483,-832,-8
464,-834,4
447,-833,13
427,-838,16
408,-840,13
396,-838,13
384,-841,10
382,-838,10
381,-837,23
376,-838,32
376,-837,39
374,-840,46
368,-849,53
366,-854,63
371,-859,85
371,-866,104
375,-877,121
382,-887,150
387,-905,178
396,-921,213
401,-934,252
405,-957,291
413,-977,331
423,-997,370
431,-1023,388
435,-1042,402
434,-1064,412
434,-1084,404
441,-1095,405
453,-1096,404
471,-1096,402
482,-1091,402
489,-1080,399
494,-1074,376
498,-1068,353
495,-1060,326
490,-1060,288
482,-1053,258
473,-1039,226
463,-1027,201
452,-1017,187
437,-1001,169
423,-990,145
407,-974,125
391,-961,104
378,-949,81
364,-934,62
351,-920,46
338,-907,24
330,-891,11
327,-875,2
324,-858,-20
325,-835,-50
329,-812,-79
334,-790,-105
348,-767,-126
366,-742,-149
373,-717,-174
379,-693,-200
383,-666,-232
375,-644,-270
368,-622,-305
358,-601,-338
339,-584,-367
326,-570,-390
318,-563,-406
306,-563,-412
299,-562,-417
298,-561,-421
294,-555,-426
297,-551,-435
298,-544,-444
295,-541,-451
300,-537,-455
308,-533,-463
314,-525,-470
323,-516,-478
334,-512,-483
341,-512,-487
346,-514,-492
340,-518,-498
324,-532,-499
313,-546,-497
299,-554,-502
292,-566,-498
294,-576,-492
302,-582,-486
318,-588,-477
347,-599,-459
380,-604,-438
416,-612,-409
457,-624,-369
497,-632,-327
