-106,117,-139
-156,158,-128
-57,0,-166
22,-17,-155
-151,73,-135
-166,116,-126
-126,163,-158
-231,161,-145
-172,146,-192
-149,99,-178
-187,-28,-162
-129,-125,-160
-92,-179,-123
-163,-121,-115
-200,-26,-157
-319,91,-178
-329,158,-216
-257,253,-215
-377,393,-115
-562,381,-7
-682,385,82
-725,248,182
-568,309,524
132,484,906
368,687,1279
137,762,1484
99,928,1611
290,1153,1741
395,1300,1616
235,1434,1379
-262,1574,1284
-715,1580,872
-991,1369,456
-1325,963,164
-1061,726,-229
-59,394,-796
928,134,-1083
1154,4,-1196
1105,99,-1178
1717,12,-1103
2038,-81,-794
703,-300,-37
-399,-329,581
-413,-276,1064
-92,-406,1200
451,-388,1344
552,-221,1452
548,-401,1432
689,-600,1712
1057,-454,1871
1693,-430,1552
1784,-301,1276
699,-24,940
-238,45,645
-161,-4,562
-101,-174,523
79,-435,411
-206,-703,496
-259,-848,411
389,-912,226
679,-701,112
432,-470,65
56,-158,77
64,128,29
54,41,-43
122,63,-109
313,260,-160
283,285,-124
87,411,2
106,497,97
79,398,127
206,379,105
328,370,98
33,634,12
699,575,-140
611,503,48
236,327,113
289,488,54
309,711,-51
-43,493,-71
-319,377,-382
117,488,-710
257,411,-776
506,262,-907
514,274,-1050
791,185,-1362
882,-38,-1388
739,65,-1127
408,320,-921
528,498,-895
442,700,-786
46,701,-693
339,355,-781
690,83,-824
669,-14,-829
781,-108,-757
906,-257,-666
867,-135,-826
1300,234,-929
1824,474,-787
1811,557,-640
888,352,-430
146,230,-277
397,158,-99
244,114,-1
-74,210,35
-292,383,201
-197,232,168
-330,186,296
-54,-43,-18
272,59,-168
207,91,-194
56,111,-276
89,149,-280
84,168,-353
146,187,-451
381,86,-568
790,-169,-826
1096,-231,-758
921,-332,-709
344,-449,-642
-755,-265,-198
-2265,123,428
-3862,712,564
-4844,1145,334
-5547,1251,-164
-5092,1145,-695
-3145,953,-1056
-1058,642,-1226
93,30,-1418
216,-334,-954
29,-114,-579
-755,79,-371
-1226,363,-575
-1208,588,-768
-1342,656,-952
-1122,638,-1379
-866,767,-1500
-913,650,-1471
158,494,-1528
492,414,-1156
-644,383,-524
-1403,486,32
-1498,501,750
-1409,394,1154
-937,278,1544
-493,204,1815
-333,197,1981
-175,320,2229
-135,380,2488
-59,449,2691
-79,695,2854
-635,866,2963
-874,962,2942
-688,943,2897
