382,863,334
372,867,330
372,869,324
377,872,322
374,866,326
372,870,320
376,867,322
367,868,324
364,869,321
373,865,322
378,855,325
384,860,323
392,861,320
395,857,324
404,861,318
410,857,327
420,850,326
416,847,334
413,858,319
417,867,305
426,849,283
416,845,310
408,842,328
411,842,334
431,838,338
446,826,342
450,822,346
445,818,347
451,810,346
464,816,332
482,815,336
491,812,332
509,815,324
510,821,329
492,825,329
481,829,306
491,828,290
493,810,297
497,820,295
502,810,285
490,801,320
484,797,351
480,803,347
494,801,337
501,796,347
507,793,352
507,784,361
501,784,364
497,788,367
499,783,362
497,783,368
495,782,372
498,783,368
498,786,363
497,788,372
508,781,368
502,786,366
493,789,357
483,794,355
483,790,365
488,791,360
497,786,369
501,786,375
506,786,373
499,791,366
488,794,362
479,801,353
477,799,351
486,801,357
490,800,356
480,800,364
495,806,376
522,846,342
509,962,349
455,1037,343
497,1140,406
561,1030,412
584,918,376
595,855,346
580,713,353
519,493,410
470,441,409
467,445,495
445,393,607
467,366,632
503,398,615
517,451,564
576,506,508
578,425,620
661,514,562
772,577,546
753,470,564
757,411,480
713,424,553
692,572,655
691,527,521
622,432,524
633,392,589
670,464,557
724,537,531
671,440,581
666,448,518
657,506,475
666,638,582
670,696,535
677,759,405
704,736,349
668,745,343
638,718,385
613,834,387
645,952,325
592,899,338
476,880,359
394,878,293
348,875,276
337,840,355
346,844,429
326,850,371
344,1010,379
276,1006,414
217,1028,476
124,898,561
94,863,556
98,924,463
88,921,426
67,820,369
59,871,289
26,912,265
-8,917,274
-12,907,263
2,905,264
13,848,291
21,789,338
48,794,327
59,829,371
51,806,398
61,851,410
27,802,509
-12,825,587
-7,700,599
-15,751,661
-12,783,644
-16,822,599
-54,849,570
-103,824,645
-109,881,642
-121,886,642
-31,894,561
26,965,514
23,937,522
53,914,498
54,948,474
43,815,393
69,814,308
71,924,271
66,1039,228
64,1048,222
63,1034,233
55,1020,164
46,1024,142
30,946,237
16,988,276
27,1052,230
21,1052,195
40,1081,176
1,1032,146
-6,1007,222
17,1011,230
38,1014,150
63,979,146
80,956,212
92,955,173
120,957,164
141,915,149
185,896,99
213,933,93
213,912,175
218,818,187
249,861,146
279,897,147
283,868,146
276,865,196
285,935,198
238,1030,238
124,1045,210
111,1029,188
8,1100,289
-60,1062,399
-40,1008,373
45,949,282
130,918,234
165,888,258
164,825,302
195,727,290
204,739,308
245,759,296
292,791,286
340,815,284
368,857,307
382,921,319
343,984,316
417,841,439
369,996,381
366,1203,266
249,1319,145
125,1130,289
65,995,376
90,1070,338
105,1079,314
62,982,334
101,820,280
143,776,262
171,789,251
220,740,236
216,774,237
232,772,223
242,842,238
227,885,274
210,931,293
209,930,350
254,973,361
199,1162,269
-13,1200,293
-117,1107,358
-125,1126,421
-164,1070,432
4,1022,344
75,929,270
71,831,272
98,737,291
85,701,317
119,750,305
172,754,337
214,751,345
198,818,284
194,897,303
176,1011,323
245,1130,299
209,1246,235
174,1209,209
119,1099,253
212,1141,196
151,1094,178
154,942,173
196,882,197
187,863,231
149,828,278
167,815,276
150,956,271
117,956,272
54,835,301
23,979,291
-30,777,294
-131,658,454
-175,613,538
-281,676,565
-412,723,642
-380,578,635
-436,713,621
-462,685,703
-523,701,796
-543,499,768
-534,345,799
-722,349,797
-765,470,807
-714,384,787
-683,366,702
-731,331,622
-814,279,764
-761,130,710
-711,132,596
-758,105,652
